administrador,usuario,presionó botón correcto,tiempo de interacción,mini juego,número de interacción por lección,color presionado,dificultad,fecha,juego,auto push,tiempo de lección,tiempo de sesión
3,5,3,999.0,3,0,5,3,1969-12-31 18:00:45.335,1,2,49.21132,9999.0
3,5,3,999.0,10,0,5,3,1969-12-31 18:00:45.335,1,2,999.0,106.5613
3,5,1,7.100453,2,1,1,3,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,2.549749,2,2,1,3,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,4.966856,2,1,1,3,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,8.30056,2,2,1,3,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,10.08378,2,3,1,3,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,3.716107,2,4,1,3,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,3,999.0,2,0,5,3,1969-12-31 18:00:45.335,1,2,5.691364,9999.0
3,5,3,999.0,10,0,5,3,1969-12-31 18:00:45.335,1,2,999.0,126.5924
3,5,3,999.0,12,0,5,3,1969-12-31 18:00:45.335,1,2,999.0,9999.0
3,5,1,5.466147,2,1,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,14.01686,2,2,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,16.98377,2,3,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,17.71692,2,4,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,2.716855,2,5,4,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,9.033737,2,6,4,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,12.73401,2,7,4,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,19.13432,2,8,4,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,23.71818,2,9,4,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,24.95134,2,10,4,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,5.817044,2,11,3,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,6.683857,2,12,3,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,12.35107,2,13,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,12.88413,2,14,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,13.05077,2,15,2,1,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,3,999.0,2,0,5,1,1969-12-31 18:00:45.335,1,2,109.8936,9999.0
3,5,3,999.0,10,0,5,1,1969-12-31 18:00:45.335,1,2,999.0,185.6493
3,5,1,3.616072,2,1,2,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,1.583428,2,2,2,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,2.516768,2,3,2,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,4.250266,2,4,2,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,1,1.11705,2,5,1,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,1.200503,2,6,1,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,0.1495796,2,7,3,2,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,3,999.0,2,0,5,2,1969-12-31 18:00:45.335,1,2,321.9622,9999.0
3,5,3,999.0,10,0,5,2,1969-12-31 18:00:45.335,1,2,999.0,345.6881
3,5,3,999.0,12,0,5,2,1969-12-31 18:00:45.335,1,2,999.0,9999.0
3,5,2,5.183286,1,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,3.666947,1,2,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,1.983956,1,3,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,1.833666,1,4,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,1.66676,1,5,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,3.700136,1,6,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,1.900384,1,7,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,2,3.066965,1,8,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
3,5,3,999.0,1,0,5,4,1969-12-31 18:00:45.335,1,2,38.97615,9999.0
3,5,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,92.69957
6,11,2,0.4162876,1,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,1,0,5,4,1969-12-31 18:00:45.335,1,2,9.096481,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,55.09243
6,11,3,999.0,11,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,9999.0
6,11,2,2.623113,1,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.633869,1,2,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,1,0.2834134,1,3,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.983291,1,4,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.950036,1,5,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.833589,1,6,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.166798,1,7,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.683938,1,8,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.966735,1,9,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,1,0,5,4,1969-12-31 18:00:45.335,1,2,18.55856,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,72.23801
6,11,2,1.598925,1,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,1,1.382895,1,2,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.750404,1,3,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.366461,1,4,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.599884,1,5,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.533339,1,6,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.816813,1,7,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.633493,1,8,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,1,1.450235,1,9,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.233559,1,10,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,1,0,5,4,1969-12-31 18:00:45.335,1,2,16.7831,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,70.43639
6,11,2,1.718841,1,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.500423,1,2,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.465971,1,3,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.567069,1,4,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.450547,1,5,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,1,0.8002678,1,6,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.350101,1,7,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.334841,1,8,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.633505,1,9,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,1,0,5,4,1969-12-31 18:00:45.335,1,2,15.58652,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,69.28603
6,11,2,2.304634,3,1,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,3.450462,3,2,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.94998,3,3,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.566381,3,4,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.049619,3,5,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,3,0,5,4,1969-12-31 18:00:45.335,1,2,37.88959,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,99.03384
6,11,2,2.520024,3,1,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.833649,3,2,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.083621,3,3,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.266889,3,4,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.01739,3,5,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,3,0,5,4,1969-12-31 18:00:45.335,1,2,29.78859,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,90.91635
6,11,2,2.349251,3,1,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.583769,3,2,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.350129,3,3,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.150831,3,4,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.084275,3,5,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,3,0,5,4,1969-12-31 18:00:45.335,1,2,23.96745,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,85.13407
6,11,2,1.716277,4,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.434271,4,2,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.60026,4,3,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.550085,4,4,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.749946,4,5,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,4,0,5,4,1969-12-31 18:00:45.335,1,2,28.20864,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,86.10945
6,11,2,2.150301,4,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.833113,4,2,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.317164,4,3,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.033672,4,4,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.132947,4,5,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,4,0,5,4,1969-12-31 18:00:45.335,1,2,27.6393,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,85.56737
6,11,2,2.850289,2,1,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,1.866735,2,2,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,1,3.800334,2,3,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,1,5.05084,2,4,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,5.400436,2,5,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.450034,2,6,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,3.816682,2,7,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,2,0,5,4,1969-12-31 18:00:45.335,1,2,75.77021,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,149.1176
6,11,2,3.63359,2,1,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.583561,2,2,1,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.416482,2,3,3,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.650308,2,4,2,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,2,2.384773,2,5,4,4,1969-12-31 18:00:45.335,1,1,0.0,0.0
6,11,3,999.0,2,0,5,4,1969-12-31 18:00:45.335,1,2,73.03201,9999.0
6,11,3,999.0,10,0,5,4,1969-12-31 18:00:45.335,1,2,999.0,146.3183
1,31,2,5.469529,5,1,4,1,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,12.08348,5,2,4,1,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,4.283657,5,3,4,1,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,3.567289,5,4,4,1,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,2.366835,5,5,4,1,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,3,999.0,5,0,5,1,1969-12-31 18:00:45.335,2,2,47.08828,9999.0
1,31,2,3.28958,5,1,4,2,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,3.366726,5,2,4,2,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,3.816976,5,3,4,2,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,11.60094,5,4,4,2,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,4.199677,5,5,4,2,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,3,999.0,5,0,5,2,1969-12-31 18:00:45.335,2,2,48.14233,9999.0
1,31,2,6.985675,5,1,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,15.98393,5,2,1,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,40.70198,5,3,1,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,35.90197,5,4,1,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,10.85054,5,5,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,11.73355,5,6,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,14.71707,5,7,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,15.43418,5,8,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,2,10.36757,5,9,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,1,0.0163655,5,10,3,3,1969-12-31 18:00:45.335,2,1,0.0,0.0
1,31,3,999.0,5,0,5,3,1969-12-31 18:00:45.335,2,2,108.476,9999.0
1,31,3,999.0,10,0,5,3,1969-12-31 18:00:45.335,2,2,999.0,305.4146
1,23,1,0.0,5,1,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,30.62766,5,2,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,1.850113,5,3,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,7.883523,5,4,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,5.233766,5,5,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,4.149987,5,6,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,5,0,5,1,1969-12-31 18:00:45.338,2,2,74.59669,9999.0
1,23,1,0.0,6,1,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,5.543041,6,2,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,6.727747,6,3,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,8.516523,6,4,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,9.717795,6,5,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,9.344735,6,6,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,4.141546,6,7,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,6,0,5,1,1969-12-31 18:00:45.338,2,2,53.16109,9999.0
1,23,2,25.71773,7,1,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,9.133315,7,2,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,7.166592,7,3,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,2.550122,7,4,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,7,0,5,1,1969-12-31 18:00:45.338,2,2,64.85125,9999.0
1,23,2,10.69032,8,1,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,5.400727,8,2,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,5.35048,8,3,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,5.09992,8,4,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,5.499823,8,5,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,8,0,5,1,1969-12-31 18:00:45.338,2,2,50.39174,9999.0
1,23,3,999.0,5,0,5,2,1969-12-31 18:00:45.338,2,2,2.526971,9999.0
1,23,3,999.0,10,0,5,2,1969-12-31 18:00:45.338,2,2,999.0,453.0768
1,23,1,0.0,5,1,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,2.266239,5,2,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,12.34043,5,3,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,20.66767,5,4,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,22.48467,5,5,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,24.40034,5,6,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,25.10075,5,7,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,19.23392,5,8,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,4.915998,5,9,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,5,0,5,1,1969-12-31 18:00:45.338,2,2,97.76061,9999.0
1,23,1,0.0,5,1,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,14.76379,5,2,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,20.23426,5,3,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,20.91755,5,4,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,30.43439,5,5,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,20.13363,5,6,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,6.884083,5,7,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,4.750296,5,8,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,5,0,5,2,1969-12-31 18:00:45.338,2,2,83.34939,9999.0
1,23,2,11.78489,5,1,4,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,10.26673,5,2,1,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,15.23399,5,3,4,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,9.049774,5,4,4,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,24.75081,5,5,1,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,27.70103,5,6,1,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,9.583835,5,7,4,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,10.76782,5,8,4,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,3.36617,5,9,4,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,5,0,5,3,1969-12-31 18:00:45.338,2,2,107.6882,9999.0
1,23,3,999.0,10,0,5,4,1969-12-31 18:00:45.338,2,2,999.0,397.5033
1,23,2,9.347669,6,1,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,4.400691,6,2,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,10.8998,6,3,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,4.367712,6,4,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,8.497878,6,5,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,6,0,5,1,1969-12-31 18:00:45.338,2,2,53.2933,9999.0
1,23,3,999.0,10,0,5,1,1969-12-31 18:00:45.338,2,2,999.0,81.59673
1,23,1,0.0,7,1,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,19.23174,7,2,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,1,0.0,7,3,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,11.54989,7,4,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,3.516795,7,5,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,2,2.282846,7,6,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
1,23,3,999.0,7,0,5,1,1969-12-31 18:00:45.338,2,2,56.31605,9999.0
1,23,3,999.0,10,0,5,1,1969-12-31 18:00:45.338,2,2,999.0,82.30662
1,23,3,999.0,5,0,5,1,1969-12-31 18:00:45.338,2,2,2.420861,9999.0
1,23,3,999.0,10,0,5,1,1969-12-31 18:00:45.338,2,2,999.0,10.34725
13,27,1,0.0,5,1,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,0.1429413,5,2,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,8.653378,5,3,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,8.067134,5,4,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,13.35088,5,5,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,14.63428,5,6,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,8.616956,5,7,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,9.367875,5,8,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,11.58387,5,9,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,12.03418,5,10,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,4.282853,5,11,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,8.067227,5,12,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,1.066613,5,13,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,3,999.0,5,0,5,1,1969-12-31 18:00:45.338,2,2,54.37316,9999.0
13,27,1,0.0,5,1,1,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,5.327645,5,2,1,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,0.6329694,5,3,1,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,1.066738,5,4,1,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,1.449422,5,5,1,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,3,999.0,5,0,5,2,1969-12-31 18:00:45.338,2,2,43.22955,9999.0
13,27,1,0.0,5,1,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,0.6000954,5,2,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,2.250244,5,3,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,13.56515,5,4,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,1.233233,5,5,1,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,13.35074,5,6,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,15.80101,5,7,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,17.73468,5,8,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,19.40117,5,9,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,10.93477,5,10,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,0.8166434,5,11,1,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,9.917151,5,12,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,4.916341,5,13,2,3,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,3,999.0,5,0,5,3,1969-12-31 18:00:45.338,2,2,77.2857,9999.0
13,27,3,999.0,10,0,5,4,1969-12-31 18:00:45.338,2,2,999.0,274.8047
13,27,1,0.0,6,1,3,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,0.0799665,6,2,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,4.723186,6,3,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,2.957401,6,4,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,21.61777,6,5,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,16.92552,6,6,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,25.26811,6,7,4,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,19.53918,6,8,2,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,0.016747,6,9,1,1,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,3,999.0,6,0,5,1,1969-12-31 18:00:45.338,2,2,70.82742,9999.0
13,27,1,0.0,6,1,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,0.7330049,6,2,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,2,13.60076,6,3,4,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,1,18.20091,6,4,2,2,1969-12-31 18:00:45.338,2,1,0.0,0.0
13,27,3,999.0,6,0,5,2,1969-12-31 18:00:45.338,2,2,34.77003,9999.0
13,27,3,999.0,10,0,5,2,1969-12-31 18:00:45.338,2,2,999.0,172.051
4,10,2,1.363845,1,1,3,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,2,1.000183,1,2,4,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,0.8335046,1,3,1,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,1.616973,1,4,1,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,2,2.217062,1,5,1,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,0.8166302,1,6,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,1.266695,1,7,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,2,1.73325,1,8,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,2,1.466627,1,9,1,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,0.850086,1,10,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,1.333287,1,11,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,2,1.800214,1,12,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,1,1.050406,1,13,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
4,10,2,1.299757,1,14,2,4,1969-12-31 18:00:45.338,1,1,0.0,0.0
